,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
388,Cruzify-BD,14156,9154,1647,719,37882585,4442,165,2366,768
389,SkY_Moneyyy,3388,2613,379,256,9967914,1241,46,635,211
390,NotCrazyll,54795,37709,7191,2787,150089536,21219,940,9978,3156
391,Sahand_G2,27417,16842,3286,1317,69677120,11838,320,4603,1414
392,ltsWoIfy,19977,15454,3206,1725,54816623,6923,253,4931,1421
393,Betjos,9389,7778,1114,719,25757364,3103,238,1833,594
394,Jiiraah,1437,1083,163,92,3915334,663,18,255,85
395,WeeD_CheT,14193,14276,1841,1516,37622184,5131,194,3357,937
396,xGiovaa,27615,19426,3115,2035,67651912,8614,802,5150,1704
397,yLuMiii,39917,30800,4942,2860,105282644,13598,844,7802,2346
398,xSlxh_,15098,9917,1383,860,35589425,6664,165,2243,712
399,doct0r_J791,28430,20420,3459,1636,79582077,9876,562,5095,1577
400,NotPrimal,8740,9344,1357,1027,25752452,3687,109,2384,689
401,nTryy,42027,40169,4618,4241,112864521,13390,1487,8859,2916
402,Sxndayz,23905,18990,3163,2241,56656633,9083,719,5404,1651
403,DjsabIe,15542,12014,2000,1168,41439033,7083,203,3168,1044
404,Jay-Cwon,82775,47379,8365,4296,200182498,30436,1269,12661,4147
405,ZioMikeOG,38172,28096,3822,2760,99166307,16408,284,6582,2128
406,iLuSioN_BLacKs,16918,11217,2028,1112,44587632,7374,144,3140,949
407,Hirxd,29340,26473,3997,3407,72124367,10050,675,7404,2122
408,IxMaMii,16077,12363,1809,1141,38312761,5908,176,2950,912
409,Xx_iLuSiOnIsT_xX,16623,12752,2396,733,47253805,5474,193,3129,992
410,Xmap_Shadow,34741,21727,3419,1742,75968176,13853,346,5161,1632
411,Riceisthebest17,19667,14787,2254,1944,45494610,7704,486,4198,1189
412,thegoldenboy098,44373,38174,5074,2994,111709924,15029,735,8068,2605
413,iCludy,17482,10974,1562,1143,37613715,6794,152,2705,890
414,SniperGiody360,8423,3709,1175,586,16806596,2936,178,1761,429
415,ShotgxnIsBack,25901,16875,3585,1638,59195546,9874,125,5223,1293
416,LifeAsABasement,16608,8864,2140,891,40561360,4792,312,3031,821
417,Mahmoud2000117,6022,5703,868,784,17006844,2183,162,1652,409
418,lnsomniah,7200,6453,1026,845,20282883,2797,101,1871,474
419,FilthyyCR,4979,3810,558,316,13482684,1949,35,874,288
420,SaanjiKan,25871,13848,4401,1934,60603970,8601,355,6335,1375
421,xMaF2a-,11106,7379,1261,611,28932373,4573,117,1872,583
422,VersaceGN,20668,17164,2629,1939,45840230,9131,444,4568,1220
423,SpACEZz-SGO,9604,5768,923,612,22369702,3647,158,1535,465
424,iKanejii,42583,41491,4983,3923,123403109,17116,379,8906,2781
425,betinho_cod050,19296,16777,2620,1844,51712502,7180,375,4464,1411
426,Rekrut300,25871,23105,3017,2308,70611328,9752,289,5325,1651
427,Aust1n_reborn_V2,4207,3385,484,309,10158507,1555,40,793,264
428,SkYS_0601,24723,18331,2577,2033,57902739,9294,94,4610,1451
429,Pojoman86,26305,20387,3028,1796,63550929,10465,220,4824,1519
430,Felipe_R_,39280,20016,4362,1982,79179187,16116,274,6344,1783
431,Jarodd-,20973,17786,2354,1993,46781752,7282,303,4347,1219
432,VlIlRUS,3677,3368,435,331,10274163,1548,17,766,241
433,klstreak,39548,25554,4037,2169,89760459,13300,800,6206,2160
434,MakeYouShiver,35085,24578,4173,2509,87246189,12840,696,6682,1984
435,DF7__243,30749,23420,3089,2388,82672688,11218,513,5477,1785
436,Ficeys,43764,29815,4166,3083,118588517,17959,580,7249,2393
437,lIGriZeR-,30222,22657,4311,1816,81932380,7962,1050,6127,1920
438,RodriguiinSFS,35798,33324,4291,3480,98117032,14510,253,7771,2525
439,Jxksu,25792,19643,3044,1891,67879382,11850,186,4935,1617
440,iBL4CK0UTnzszsz,37567,30526,4177,2846,104739497,13836,1169,7023,2239
441,sasy3004,72476,49116,8287,5586,173796348,24935,1234,13873,4145
442,YnR_Wartod,2006,1678,236,138,5344496,841,38,374,116
443,LeGGeNd_of_GaMeR,10228,7660,968,853,25203025,4375,225,1821,584
444,ThatsWild-,67862,50282,7757,4230,155077093,26297,947,11987,3770
445,EzFIy,28916,23599,3015,2138,71739270,11781,482,5153,1633
446,Bruno-Bindi,19428,18453,2555,2264,54326690,8152,518,4819,1367
447,Zoarba,28053,25231,3130,2709,65035787,10108,665,5839,1761
448,AxiaParis,24369,22856,2605,2472,66364812,9939,429,5077,1562
449,MussKoggenJannik,42523,29187,4971,2713,95483297,16638,715,7684,2251
450,R6oldschool,25900,21881,3778,2789,63385527,8711,638,6567,1695
451,LxckaWTZ,16433,12479,1958,1563,39470373,7012,405,3521,1010
452,GUCCII_TIME_1017,22140,14247,2306,1831,47572928,8173,194,4137,1272
453,PROSlDEOS,15616,11343,1867,625,39844378,5872,154,2492,790
454,Wili-_Hj,24089,21773,3073,2424,65831002,8974,397,5497,1666
455,Arbin6ix,28364,24372,3185,2227,70376537,11763,715,5412,1698
456,RamSGX,13075,13196,1722,1741,30319645,4631,778,3463,906
457,Acztr,47114,36156,4973,2956,118210445,19384,314,7929,2355
458,IKvrmaOG,11814,11022,1299,1040,28188744,4839,92,2339,750
459,Rqsy_faced,19906,14604,2320,1933,48794586,7851,1001,4253,1263
460,O_-COMENDADOR-_O,16220,12223,1823,1343,34739241,7049,509,3166,828
461,Gado_Of_War_0,11423,12697,1648,1398,29784173,3737,444,3046,864
462,I-BestWolf-l,29985,21661,3569,2090,78114783,11526,320,5659,1836
463,satyanand1,17138,15061,2110,1751,46270388,7051,300,3861,1065
464,SlayaneseK,27032,23548,4773,4521,73509982,12336,423,9294,2162
465,TheuzKL,42285,40649,5946,4552,115448254,10870,1469,10498,3313
466,ceIIur,34315,27416,3860,3371,75970845,14370,1378,7231,1877
467,ART1NBx,49954,33065,5984,2719,124406138,19616,572,8703,2681
468,RhysGN,22430,21617,2973,2361,55695758,9583,295,5334,1514
469,IR_E_DI23,6317,4602,782,507,14385574,2338,118,1289,354
470,ripz-Mk,20661,15649,2375,1559,47213269,7790,636,3934,1131
471,MrPandyyy,19246,16005,2524,1895,52563644,7331,116,4419,1317
472,iVeiiz,20804,15008,2599,1541,59530561,7675,238,4140,1257
473,LjlCub,54628,45647,6137,4260,140084928,17704,1399,10397,3299
474,TkS-Z3uSs,30654,28162,3380,2919,71708747,10300,459,6299,1908
475,Aa_Marin_aA,25050,16586,2647,1539,54169524,9238,363,4186,1307
476,luisResident_,20258,19644,2601,2292,55087557,6980,354,4893,1430
477,poorya2017,2473,1688,287,131,6098966,1064,12,418,131
478,iMxral,21213,17301,2713,1424,56796877,9011,283,4137,1370
479,ameChnnnnnnnnnn_,27380,21488,3306,2218,69468536,10277,488,5524,1741
480,PhxntomSlxy3r_,37483,29385,3920,2525,98572488,15853,865,6445,1999
481,SlothfulGod,18678,13961,2104,1548,49607550,7390,169,3652,1107
482,RAK9_Xyren,12974,9169,1318,762,32892486,4944,56,2080,663
483,R6Spy,13092,9125,1516,748,31994917,5795,153,2264,686
484,NikoxAssZ-,10442,14009,2012,1775,31618144,4006,383,3787,968
485,uPedr1n,26492,18834,2948,2227,62108081,9433,294,5175,1444
486,pablosperez1977,25263,20695,2939,2183,64311116,9071,262,5122,1543
487,iNuByS7__,21628,15213,2230,1499,47052216,7526,551,3729,1149
488,lockdownnick,27340,19863,3378,2268,78347421,9538,148,5646,1892
489,LxmpPxst,57368,41189,5233,3965,144431150,19492,959,9198,2995
490,Knohs,9603,7745,1309,931,26957237,3581,104,2240,637
491,F1loXV_,16831,14975,2172,1442,44472507,5728,362,3614,1091
492,ZeusPrincess,15186,14592,1754,1706,37328473,5733,314,3460,1058
493,PointAttack216,31690,27513,4001,2800,75715807,11936,688,6801,1887
494,ShiNi4x,14836,13855,2164,1810,34455351,5503,565,3974,924
495,safehoId,14142,13816,2039,1787,31287880,5819,618,3826,933
496,ALM3iiDAA--,10588,9161,1614,976,29795754,3892,173,2590,773
497,lTheSinner,39671,26256,3859,2746,102718794,14433,1372,6605,2050
498,yReverze,38957,37309,4553,3752,114163877,16309,283,8305,2650
499,Exways,13349,12300,1369,1181,32735683,5276,83,2550,830
500,LeRewind,6791,6046,740,584,16286084,3045,70,1324,408
501,FuRiuS_SniP3Rr,20968,18222,2643,1928,44993271,8349,386,4571,1197
502,DAVIDJPRANGER,9465,8101,1321,936,23525889,2846,216,2257,620
503,Bot_ImNot,31991,18445,2657,1981,77451165,13668,563,4638,1526
504,Terminator__TM,12678,8919,1255,791,30539877,5248,89,2046,657
505,IIHxLMxD-,21492,15398,2178,1735,55372285,6806,424,3913,1246
506,mehdi_Boom002,27469,21680,3345,2272,65693285,10259,377,5617,1686
507,V1gXz-,29066,19832,4879,2740,74013780,11227,698,7619,1712
508,zxpewpew,889,613,117,40,2186179,347,4,157,52
509,yClaudinho,14954,12330,2053,1173,42322339,6171,124,3226,1005
510,TboyGoated,13493,7919,1428,680,26242042,6551,144,2108,568
511,SharteN-x,12524,11244,1514,1232,30097977,4513,495,2746,759
512,Humxty,30930,20397,3622,1913,75743418,12317,414,5535,1532
513,zV3nTiiX___,18745,18312,2568,1875,48437790,7526,227,4443,1472
514,Matthewrocks2,20880,16614,2531,1877,57171682,7325,398,4408,1273
515,XxSaSa_89xX,34318,19999,5296,2595,79552647,13723,393,7891,2024
516,Tykalif99,41179,30198,4169,2658,98136249,16921,654,6827,2211
517,Doc_Comandante,22905,15935,2463,1823,59495540,8445,515,4286,1373
518,iiMohQ,1941,1538,217,147,4897526,765,12,364,101
519,zTwisttj-iNsT,25788,20978,3493,2107,68329461,9342,371,5600,1671
520,lXIMDetected,17976,17714,2690,1981,46816413,5411,1377,4671,1181
521,morlo_1,28965,20421,3655,1753,67344391,8496,1148,5408,1644
522,EIalI,3403,2643,444,171,8786056,1225,40,615,198
523,SayHi1GodZz,31192,28107,3241,3005,67224902,13213,871,6246,1879
524,CERTII-Kayden,14095,9660,1309,981,33435411,5220,194,2290,720
525,Rma7---,11280,10576,1651,1275,28513750,4134,267,2926,775
526,lI--WEBBO--Il,16143,14356,1840,1510,45430016,5249,320,3350,1104
527,zlEIysium-,35762,34412,4472,3520,91136747,13173,1298,7992,2356
528,SRNRG,44230,22995,5530,2348,91811580,15371,527,7878,2082
529,d-IlluSi0nlsT,2285,1419,313,99,6245510,844,24,412,118
530,GOMES97-BNinjas,26526,21114,2827,2296,74925345,11152,517,5123,1684
531,RXINDRXPS-,16212,15001,1810,1518,42108514,5877,400,3328,1032
532,FastSeby,19655,15328,1941,1427,45983063,7369,301,3368,1075
533,Noisy_iDNT,31191,29622,4547,3210,93826366,11398,469,7757,2330
534,SHWAZIN1,17992,11370,1505,1276,38726309,6825,183,2781,923
535,IParalaxx,28419,18287,2676,2066,61412453,11345,717,4742,1388
536,ZeuSK1lz-,30441,25731,3416,2811,82319937,11558,672,6227,1885
537,zetsq,17325,11905,1712,974,34014847,5554,479,2686,886
538,cristian_mtz_05,12379,10334,1269,1002,32797678,4113,43,2271,709
539,iMrGoat,13063,9764,1610,1055,29389400,4387,171,2665,800
540,NotBaZoKa-_,41808,36555,4564,3906,116836621,15233,944,8470,2615
541,Marombeiro_GAMER,36346,29229,4401,3420,102500348,11456,1590,7821,2432
542,Baka_i6,29314,28746,3532,2997,87855423,11232,513,6529,2021
543,itigo-_-daihuku,30248,29151,3570,2875,82307589,10308,504,6445,2051
544,PurrpuI,3316,2617,441,263,7750913,1036,70,704,201
545,TUK-IRINEU-1S,19791,16692,2188,1686,45489721,8482,466,3874,1163
546,Poto-R,17163,15302,2152,1680,41451983,5516,337,3832,1096
547,MatinMr7-,22280,20386,2814,2464,52447220,8755,575,5278,1449
548,Ronaldo_erfan,3842,3139,441,269,8916880,1755,76,710,210
549,GrimmJovv300,7791,6461,812,541,15779046,3303,169,1353,426
550,NigHtMaRe-_oMG-,39504,35801,4476,3538,103647280,13491,854,8014,2502
551,KyiIeeJenner-,9967,7773,1000,805,21605259,3976,117,1805,583
552,v9QK,12071,11415,1355,1176,32377387,3687,157,2531,817
553,vCxlm-,34297,27705,3909,2679,87605414,12428,640,6588,2109
554,l_dzzDu21,33136,22637,5808,3488,84824813,11863,288,9296,2147
555,IIlRyuK,8054,7775,1035,796,22347257,3161,165,1831,562
556,zViiTorrF15_,19421,16625,2549,1852,55660198,7234,327,4401,1339
557,YaTwiNsky,51722,35257,4813,3358,118685262,20454,1844,8171,2541
558,iDrxpFull-,27387,23362,3552,2322,70424647,9307,665,5874,1723
559,VyRUZ-JPG,13057,13714,1661,1366,36538805,4834,212,3027,881
560,xChristosOG-,28621,28203,3068,2809,64490931,11755,982,5877,1798
561,lFatsmou,21084,16886,2309,1725,56305735,8227,172,4034,1268
562,SnZXx-,36802,25780,4014,2291,90696946,12792,551,6305,1965
563,NxtWarrixr,19928,15272,2083,1536,48408605,7561,195,3619,1178
564,Niixja,13369,13559,1682,1424,32871275,5206,276,3106,914
565,RoseFijii,31080,25955,3316,2833,78255902,11917,681,6149,1940
566,FMxD_1,20115,14606,2643,1593,56481197,7909,277,4236,1231
567,WuTangKillaBee97,5574,4145,552,451,12111674,2039,72,1003,313
568,IIIYARXOIII,17935,16388,2003,1776,50855253,7371,285,3779,1248
569,Lunjk,24246,18235,2494,2169,70805210,7512,578,4663,1515
570,parhamahadi1382,2214,1815,272,183,5962661,942,22,455,140
571,trqpi,23669,16489,2697,1909,52847712,8644,386,4606,1310
572,AdjustIQ,32448,23318,3287,2351,69849875,12734,400,5638,1755
573,iM_NeVeR-_LoSe_-,26128,24383,3241,2937,73731309,8973,221,6178,1943
574,SIR-_-Mago,20635,17762,2762,1579,62639774,5832,801,4341,1381
575,NaCheX-R3X,13621,11834,2003,1408,34876751,5238,376,3411,908
576,ImDuaaL_TH,43125,35858,5381,3581,115823290,13888,717,8962,2925
577,KANiN3-nV,30545,23756,3228,2459,76669468,9719,939,5687,1760
578,iBlxcky-,14090,14899,2029,1847,44144367,5196,709,3876,1103
579,NeFyP,13609,10604,1422,759,33002714,4879,145,2181,761
580,NoTHaLaa,2945,2706,363,249,8011318,1286,44,612,195
581,boragi0329,14218,11342,1544,1276,36400699,5081,236,2820,944
582,sSlinky-_-,23842,18314,2561,1879,61090797,9989,278,4440,1396
583,zKrimoo,12442,10317,1312,1009,29880439,4796,263,2321,726
584,CasualIySweaty,28078,24040,3149,2417,71496421,12392,309,5566,1779
585,iiRaciin,17877,19543,2346,2149,46093306,7792,609,4495,1232
586,NonstopLemurka,648,468,88,32,1846314,294,4,120,35
587,Gxmber,29937,23139,3623,2929,68077986,11779,1264,6552,1685
588,Obadq,23842,18314,2561,1879,61090797,9989,278,4440,1396
589,sxsquatch,2945,2706,363,249,8011318,1286,44,612,195
590,ZlNCC,31416,25940,3499,2812,80979016,12302,651,6311,1966
591,Erfan_org18,17877,19543,2346,2149,46093306,7792,609,4495,1232
592,HolyMDP,50636,37498,7392,2963,122042282,21275,291,10355,3178
593,ToXiCiTy_Trans,1648,1223,200,115,4187206,600,11,315,93
594,Vueing,28682,24834,3243,2587,75441850,9728,374,5830,1861
595,RoberC1K,4717,3695,515,333,12649644,1490,132,848,272
596,ZiVeX_Taz,26242,21797,2854,2283,66943949,9151,1153,5137,1652
597,LeoWeiss-,27388,12257,4686,956,65947853,10243,1008,5642,1357
598,Dxpkee,38514,33427,4782,3621,96540608,13593,559,8403,2462
599,King489-_-,11564,9000,1873,978,28087532,4450,211,2851,717
600,RealPistollKing,1712,1063,212,90,4528215,751,6,302,85
601,RoberC1K,25150,19874,3505,2444,67746393,9722,224,5949,1506
602,ToXiCiTy_Trans,11680,8929,1244,935,30004378,4784,69,2179,692
603,King-GODSENT,14502,12215,1516,1222,36191302,5217,177,2738,901
604,Dxpkee,24972,23842,3073,2542,66075126,9459,381,5615,1737
605,juliano_borges,27947,23873,3452,2708,67022607,10748,823,6160,1743
606,TraurigerSturm,22220,24524,2668,2430,63010437,8158,764,5098,1616
607,TG__Vortex,46392,40692,5469,4179,117184674,19755,819,9648,3070
608,Eclipse-KILL,6448,6219,816,639,17871583,2713,127,1455,451
609,Mtz_axel_20,1964,1313,188,90,4473308,942,13,278,93
610,TheRaddDragon,29552,20718,2852,2124,74476769,10568,1193,4976,1566
611,ThOmAs_BoMbEr_20,18762,16555,2369,1971,45130370,6763,335,4340,1237
612,sus_the_menace,29736,23870,2824,2422,67753374,12785,308,5246,1680
613,yama-_-c,2130,1313,218,126,4771498,928,37,344,98
614,SelenaTheGod,39261,26868,4055,2705,105994801,14297,834,6760,2093
615,Genocide_Lovers,31829,22243,3718,2381,72881668,14514,292,6099,1761
616,Ghost_oFire,7841,5553,833,480,19378987,3012,40,1313,417
617,IVleks,29513,32628,4250,3651,91785234,8988,409,7901,2684
618,bryanhi26901,22429,17445,2341,1741,57677537,8805,313,4082,1327
619,Mihnea867,10667,8732,1152,919,24726849,4609,174,2071,585
620,montader_96,5900,5076,659,536,16144642,2310,46,1195,389
621,vSpex__,15276,15861,2084,1883,41955942,6164,509,3967,1227
622,Cyliz_-,32272,31346,3883,3299,83311604,12380,612,7182,2328
623,Gmoney-AcesYT,25469,25809,3379,2797,61045262,10308,395,6176,1756
624,ii_CoTaN,10748,6634,1224,501,26518806,4337,102,1725,521
625,Trio-AoP,31792,23539,3879,2666,80482642,12145,639,6545,1999
626,IllIllIIlIIll-_-,6134,4355,853,488,15592444,2009,28,1341,393
627,PodyHATES,1962,1546,244,133,5023286,701,16,377,115
628,ImPurin,20339,16906,2633,1835,52884549,8017,372,4468,1282
629,oGodzSlams,27308,25850,3449,3307,73278771,11902,298,6756,1988
630,Dr_naif9,14705,10755,1650,1220,40651290,5358,185,2870,873
631,CBrook-,17938,16363,2046,1646,42545713,6882,554,3692,1136
632,yPosxtive,15720,14251,1804,1470,41628009,5509,169,3274,1018
633,VaaIiity,3486,2734,360,215,8992935,1311,33,575,183
634,CoLoNeL-_-Bardia,26030,14719,4505,1137,57602955,10415,273,5642,1510
635,EradicatedAnaIog,28369,21049,3235,2174,75875253,9403,264,5409,1744
636,GOKR2Q8,5027,4684,580,478,14582618,1780,114,1058,355
637,PUTqN_,5328,4820,677,520,15330720,2144,36,1197,380
638,iBestxSimple,31647,26194,3801,2531,87398779,12830,447,6332,1924
639,ElpheltVaIentine,8188,7192,1109,549,20627969,3328,94,1658,538
640,YnR_WaZe,11937,10495,1361,899,32623552,5174,148,2260,710
641,iMaloo--,61140,36384,6211,3684,139044006,17823,986,9895,3374
642,RiesCharte,19012,18390,2102,1668,51994326,8647,200,3770,1238
643,Mxkesh_,13631,9594,1309,745,32637187,5751,50,2054,701
644,unclearshia77,9380,8201,1086,709,25973158,3747,78,1795,573
645,MariosUpperLip,19730,13639,2415,1538,43349592,7558,285,3953,1084
646,Confirrm,12769,9173,1869,646,37565201,4873,21,2515,802
647,Avizie,20599,16773,2944,1817,51181489,8660,238,4761,1248
648,Anxrchyyy_V2,12859,10143,1403,961,30835572,4656,142,2364,750
649,lSenseyy,14878,13576,1867,1631,35970403,5818,495,3498,979
650,Fayridge__,10151,8363,1295,937,26674870,3708,280,2232,603
651,anandohillyawan,7351,6102,798,617,18432609,2445,200,1415,449
652,JuPiixWTZ,24619,19716,2494,2066,53629385,8957,504,4560,1417
653,iTzFaKeeR--,33999,29816,3896,3040,95332981,11415,151,6936,2292
654,IsmAtz-eV,13731,10014,1496,1199,30384441,5402,324,2695,707
655,DCROCKSTAR500BC,1468,1008,155,87,3685788,514,23,242,74
656,notTiny-,37141,26682,3914,2652,89571514,17291,515,6566,2051
657,wCizQ,34683,19120,4505,843,81222604,16601,391,5348,1507
658,iSKurs,43916,34987,4456,3812,101901736,15611,1214,8268,2601
659,QIacq,3841,2961,456,308,9460265,1343,59,764,221
660,EasyKvrma,26696,16109,2729,1089,59294668,11633,392,3818,1198
661,yUltimaTeKinDred,4347,3688,684,616,11188332,1296,127,1300,277
662,Not_Anomyyy-,2463,2024,305,219,7381402,987,11,524,166
663,ANT1DIA__,32124,28966,3989,3239,86266107,12883,856,7228,2028
664,HannanHilal,9332,7097,1148,541,23165006,3140,56,1689,502
665,TeV-Syraah,18391,14432,2647,1467,46636101,7396,209,4114,1123
666,RoseJit,30685,21253,4564,2461,67781425,10672,700,7025,1846
667,John2nxsty,11648,9181,1694,1069,32109460,3843,143,2763,806
668,astir_class,3070,3315,456,575,8599185,1476,13,1031,263
669,yPeekhim,17439,11963,2366,1332,45202951,7507,124,3698,1083
670,xSouIIz,19052,13518,2308,1481,46237865,6555,519,3789,1050
671,MassxcreuR,28847,20715,3768,1420,78018135,10621,207,5188,1639
672,CircIeNine,45933,34420,5028,3385,116835845,12501,438,8413,2746
673,UzCorxyy,23831,19666,2834,2252,67534684,10632,396,5086,1564
674,xKalimOG,23063,19415,2697,1868,57461491,9275,339,4565,1443
675,IWhiteSG,34462,26030,3814,2369,88393932,14803,756,6183,1796
676,CryPig,12621,10767,1461,1048,32855019,5185,438,2509,757
677,Itachi-x-R6,19157,18295,2372,1975,40200729,6915,1553,4347,1181
678,Veximy,13340,11596,1653,1145,34510666,4301,740,2798,863
679,Dreamxrs,1714,1102,170,90,3834588,751,21,260,81
680,ATKFrozen,1194,488,157,31,2565138,467,10,188,63
681,TMT-lR777l,10672,8144,1372,774,26999430,4776,60,2146,594
682,KillBillVol34,42557,35778,5030,3767,118518171,15507,632,8797,2755
683,NightAiry,16120,10952,1475,1048,38860721,5335,293,2523,807
684,mogas_1968,2921,1568,302,134,6264143,792,34,436,130
685,LASVGAS_TTV,12963,9577,1372,893,30410242,5645,80,2265,708
686,TorNTheChamp,2921,1568,302,134,6264143,792,34,436,130
687,iTzToninho,16182,14113,2021,1505,39290781,6388,354,3526,962
688,StenagerKasper,46198,36949,5036,4043,110266544,18231,822,9079,2925
689,Saw_R6,972,750,120,48,2385576,312,19,168,55
690,BlxckTracker,10177,12302,1393,1383,28345502,3748,180,2776,783
691,WhoCombos,77017,65050,9278,6550,222901200,25171,1485,15828,4887
692,dark_dragon651,4424,2891,452,266,10220859,1557,25,718,225
693,X-Sia79-X,36562,40323,4444,4384,85287746,14502,1031,8828,2702
694,l-Xpxrt-l,31575,25928,3360,2666,79469973,13088,319,6026,1965
695,vMiqhty,32293,26389,3441,2878,80740653,10965,977,6319,2049
696,AnsonC7_-,14719,10082,1457,1107,40162602,5781,110,2564,842
697,EmRich_Pdn,23516,21717,3250,2276,74330652,9670,215,5526,1699
698,ABO-BKS1,8103,8945,1310,1241,23478355,3653,26,2551,685
699,Ketshap,5194,3574,585,222,11349394,1965,63,807,261
700,Beeizy,17184,13538,1968,1244,46160633,7433,173,3212,1005
701,Ketshap,14273,13395,2192,1543,37705265,4751,312,3735,1025
702,Im-Slushie-Two,23488,18625,2883,2152,56831829,8546,634,5035,1334
703,BvmbleBee_PGES,43512,31893,4499,3305,105721313,16037,739,7804,2464
704,BIBIDIBABIDIBU--,13244,11288,1767,1612,30189797,5172,474,3379,818
705,nuKji-,10537,9111,1228,980,28154017,3811,165,2208,690
706,AshForceOne,5781,4353,612,429,14467252,2094,64,1041,334
707,NoCryy--X,13963,9004,1389,833,32927882,4224,283,2222,751
708,Ar1ya_Asadi,27873,20818,3047,2196,68290012,10162,163,5243,1654
709,FlipFlopLP,18996,16390,2519,1238,56042793,6946,405,3757,1250
710,ltz-_-Link,19579,15214,2236,1657,46661662,7563,157,3893,1125
